order_item_id,order_date,delivery_date,item_id,item_size,item_color,brand_id,item_price,user_id,user_title,user_dob,user_state,user_reg_date
2453,6/25/2016,6/26/2016,519,41,red,38,69.9,16828,Mrs,7/17/1980,1013,3/3/2015
2457,6/25/2016,6/26/2016,118,xxl,berry,6,49.9,16828,Mrs,7/17/1980,1013,3/3/2015
2467,6/23/2016,6/26/2016,121,41,grey,43,69.9,18974,Mrs,10/9/1976,1010,2/17/2015
2479,6/25/2016,6/26/2016,2,l,black,2,19.9,28915,Mrs,1/18/1950,1008,2/17/2015
2483,6/25/2016,6/26/2016,173,xl,brown,20,19.9,27212,Mrs,12/8/1953,1011,6/8/2016
2495,6/25/2016,6/26/2016,283,37,ecru,1,59.9,1971,Mrs,9/19/1966,1002,2/17/2015
2514,6/24/2016,6/27/2016,377,39,grey,57,59.9,31355,Mrs,12/21/1960,1004,2/17/2015
2524,6/23/2016,6/27/2016,243,8+,mocca,12,99.9,31358,Mrs,10/21/1974,1008,10/12/2015
2526,6/23/2016,6/27/2016,133,42,green,38,99.9,31358,Mrs,10/21/1974,1008,10/12/2015
2527,6/23/2016,6/26/2016,222,m,ash,3,19.9,31359,Mrs,11/21/1900,1008,2/17/2015
2528,6/23/2016,6/26/2016,255,m,red,37,19.9,31359,Mrs,11/21/1900,1008,2/17/2015
2537,6/25/2016,6/27/2016,57,l,brown,3,19.9,31361,Mr,12/17/1961,1003,6/26/2016
2550,6/24/2016,6/27/2016,98,m,denim,28,89.9,31364,Mrs,NA,1002,6/25/2016
2557,6/25/2016,6/26/2016,242,m,black,20,59.9,13757,Mrs,12/26/1965,1015,4/27/2016
2564,6/25/2016,6/26/2016,514,42,grey,9,69.9,18417,Mrs,11/1/1968,1010,2/17/2015
2567,6/25/2016,NA,22,xl,black,14,39.9,18417,Mrs,11/1/1968,1010,2/17/2015
2578,6/25/2016,6/26/2016,107,42,orange,12,89.9,20467,Mrs,8/23/1949,1010,2/17/2015
2580,6/25/2016,6/26/2016,557,40,black,1,129.9,31376,Mrs,4/6/1968,1008,4/17/2015
2583,6/25/2016,6/26/2016,341,42,denim,25,49.9,31376,Mrs,4/6/1968,1008,4/17/2015
2591,6/25/2016,6/27/2016,218,s,turquoise,42,69.9,20260,Mrs,8/2/1968,1010,2/17/2015
2593,6/25/2016,6/27/2016,269,s,brown,42,59.9,20260,Mrs,8/2/1968,1010,2/17/2015
2606,6/25/2016,6/27/2016,623,l,petrol,5,79.9,31378,Mrs,11/7/1959,1015,6/26/2016
2629,6/25/2016,6/26/2016,549,41,red,1,109.9,16376,Mrs,3/20/1964,1002,2/17/2015
2630,6/25/2016,6/26/2016,714,l,petrol,41,69.9,16376,Mrs,3/20/1964,1002,2/17/2015
2631,6/25/2016,6/26/2016,714,l,black,41,69.9,16376,Mrs,3/20/1964,1002,2/17/2015
2640,6/25/2016,6/26/2016,245,39,grey,1,79.9,11590,Mrs,9/15/1969,1001,2/25/2015
2643,6/25/2016,NA,1116,39,black,104,54.95,29886,Mrs,NA,1015,6/20/2016
2686,6/25/2016,7/2/2016,295,l,blue,36,59.9,25428,Mrs,7/7/1950,1007,4/5/2015
2689,6/25/2016,NA,271,xxl,blue,5,39.9,18784,Mrs,11/16/1970,1001,6/26/2016
2705,6/25/2016,6/26/2016,228,6,white,57,99.9,31405,Mrs,9/30/1948,1002,6/26/2016
2712,6/25/2016,6/26/2016,296,5,black,19,39.9,31408,Mrs,3/23/1965,1006,2/17/2015
2728,6/25/2016,6/27/2016,226,xl,ash,3,14.9,31411,Mrs,5/8/1955,1006,6/26/2016
2729,6/25/2016,NA,110,38,ocher,1,89.9,31411,Mrs,5/8/1955,1006,6/26/2016
2733,6/25/2016,6/27/2016,740,38,hibiscus,72,39.9,31412,Mrs,NA,1010,6/26/2016
2769,6/25/2016,NA,311,41,black,38,99.9,31425,Mrs,4/14/1982,1001,6/26/2016
2774,6/25/2016,NA,68,m,black,3,19.9,31427,Mrs,9/21/1964,1007,6/26/2016
2775,6/25/2016,6/27/2016,9,8,blue,4,79.95,31428,Mrs,7/13/1956,1010,6/26/2016
2784,6/25/2016,6/26/2016,523,xxl,magenta,3,12.9,10563,Mrs,1/20/1966,1008,2/17/2015
2787,6/25/2016,NA,65,43,blue,17,79.9,10422,Mrs,7/14/1965,1013,6/6/2015
2792,6/25/2016,6/26/2016,183,l,denim,5,79.9,11270,Mrs,11/21/1900,1010,2/17/2015
2803,6/25/2016,6/26/2016,219,41,black,38,49.9,9414,Mrs,12/28/1971,1008,2/17/2015
2812,6/25/2016,6/26/2016,82,xxl,green,5,69.9,31442,Mrs,9/26/1964,1013,2/17/2015
2819,6/25/2016,6/27/2016,52,40,white,18,79.9,31445,Mrs,10/3/1974,1010,6/26/2016
2831,6/25/2016,6/26/2016,234,xxl,petrol,36,59.9,5060,Mrs,3/30/1965,1007,4/9/2016
2851,6/25/2016,6/27/2016,2,l,mocca,2,19.9,31453,Mrs,10/7/1951,1010,6/26/2016
2869,6/25/2016,6/26/2016,217,l,black,29,59.9,31457,Mrs,12/9/1975,1009,3/5/2015
2877,6/25/2016,6/27/2016,5,xl,orange,5,39.9,31458,Mrs,2/6/1981,1006,6/26/2016
2881,6/25/2016,6/27/2016,403,44,azure,14,39.9,31458,Mrs,2/6/1981,1006,6/26/2016
2904,6/25/2016,NA,19,l,ocher,14,69.9,31461,Mr,1/16/1980,1006,6/26/2016
2907,6/25/2016,6/26/2016,112,41,white,47,79.9,11121,Mrs,2/19/1974,1016,2/17/2015
2910,6/25/2016,6/26/2016,255,l,red,37,19.9,31463,Mrs,11/21/1900,1002,2/17/2015
2987,6/25/2016,6/27/2016,830,40,grey,43,99.9,31477,Mrs,9/4/1955,1007,2/17/2015
2999,6/25/2016,6/28/2016,17,46,blue,11,69.9,31478,Mrs,NA,1008,6/26/2016
3023,6/25/2016,6/28/2016,96,m,blue,3,16.9,31481,Mrs,4/13/1969,1011,6/26/2016
3029,6/25/2016,7/5/2016,434,s,green,28,59.9,31482,Mrs,NA,1001,6/26/2016
3030,6/25/2016,7/2/2016,138,s,blue,46,19.9,8220,Mrs,11/21/1949,1015,11/11/2015
3038,6/25/2016,7/5/2016,1,39,blue,1,119.9,31483,Mrs,5/19/1965,1002,6/26/2016
3040,6/25/2016,6/28/2016,707,42,black,1,119.9,31484,Mrs,NA,1001,2/17/2015
3048,6/25/2016,6/28/2016,69,m,denim,5,54.9,31484,Mrs,NA,1001,2/17/2015
3053,6/25/2016,7/2/2016,94,xl,black,31,99.9,31485,Mr,7/13/1963,1010,6/26/2016
3062,6/25/2016,7/4/2016,262,42,mocca,12,69.9,31488,Mrs,11/16/1972,1008,2/17/2015
3063,6/25/2016,6/28/2016,709,38,blue,17,119.9,31489,Mrs,1/7/1958,1001,6/26/2016
3075,6/25/2016,6/28/2016,278,39,ecru,50,79.95,31492,Mrs,3/25/1966,1011,6/26/2016
3076,6/25/2016,6/28/2016,79,39,mocca,1,139.9,31492,Mrs,3/25/1966,1011,6/26/2016
3085,6/26/2016,6/27/2016,188,39,mocca,55,74.9,22463,Mrs,4/28/1982,1003,2/17/2015
3086,6/26/2016,6/27/2016,114,39,grey,43,64.9,22463,Mrs,4/28/1982,1003,2/17/2015
3087,6/26/2016,6/27/2016,67,s,blue,20,34.9,22463,Mrs,4/28/1982,1003,2/17/2015
3088,6/26/2016,6/27/2016,67,m,blue,20,34.9,22463,Mrs,4/28/1982,1003,2/17/2015
3133,6/25/2016,NA,438,38,black,27,13.95,23612,Mrs,NA,1010,5/28/2016
3166,6/25/2016,6/28/2016,397,39,blue,53,39.9,31515,Mrs,1/11/1963,1007,6/26/2016
3171,6/26/2016,7/18/2016,650,5+,blue,4,99.9,31521,Mrs,NA,1002,6/27/2016
3184,6/26/2016,6/27/2016,22,xxl,grey,14,39.9,31523,Mrs,12/22/1973,1011,2/17/2015
3195,6/26/2016,6/27/2016,471,5,ocher,19,39.9,31524,Mrs,3/14/1953,1008,2/17/2015
3200,6/26/2016,6/28/2016,173,s,brown,20,24.9,31526,Mrs,7/7/1976,1010,6/27/2016
3215,6/26/2016,7/26/2016,32,xxl,orange,3,9.4,29891,Mrs,9/29/1951,1008,6/20/2016
3227,6/26/2016,6/28/2016,346,l,white,5,69.9,6519,Mrs,4/25/1972,1011,2/17/2015
3237,6/26/2016,NA,146,xl,purple,3,12.4,24483,Mrs,1/24/1961,1008,2/17/2015
3239,6/26/2016,6/28/2016,247,39,green,40,99.9,31532,Mrs,11/9/1965,1008,6/27/2016
3248,6/26/2016,6/28/2016,242,xl,white,20,59.9,31536,Mrs,1/20/1951,1010,6/27/2016
3251,6/26/2016,NA,205,40,black,40,59.9,31537,Mrs,8/10/1964,1010,6/27/2016
3260,6/26/2016,NA,187,l,pink,14,19.9,9366,Mrs,12/30/1951,1001,5/13/2015
3276,6/26/2016,6/27/2016,233,l,beige,25,29.9,25893,Mrs,NA,1008,6/4/2016
3303,6/26/2016,7/20/2016,608,35,red,15,32.95,31542,Mrs,1/26/1964,1002,6/27/2016
3308,6/26/2016,6/27/2016,463,38,beige,25,59.9,28710,Mrs,10/22/1961,1011,4/25/2015
3312,6/26/2016,NA,262,38,red,12,99.9,28710,Mrs,10/22/1961,1011,4/25/2015
3313,6/26/2016,6/27/2016,115,48,blue,25,69.9,31543,Mr,3/30/1968,1015,1/15/2016
3321,6/26/2016,NA,22,xl,black,14,19.9,29431,Mrs,3/19/1963,1002,6/18/2016
3324,6/26/2016,6/27/2016,122,43,red,1,39.9,12794,Mrs,7/29/1955,1010,4/25/2016
3329,6/26/2016,6/27/2016,32,s,red,3,9.4,31547,Mrs,9/2/1972,1008,11/13/2015
3347,6/26/2016,NA,183,xxl,orange,5,39.9,19989,Mrs,12/15/1974,1002,8/12/2015
3349,6/26/2016,NA,51,xl,orange,5,34.9,19989,Mrs,12/15/1974,1002,8/12/2015
3358,6/26/2016,7/20/2016,290,41,black,15,37.95,4022,Mrs,9/14/1956,1010,4/7/2016
3366,6/26/2016,6/28/2016,48,m,blue,3,24.9,1880,Mrs,11/21/1949,1002,6/7/2015
3367,6/26/2016,6/28/2016,87,m,black,5,79.9,1880,Mrs,11/21/1949,1002,6/7/2015
3376,6/26/2016,6/27/2016,455,38,grey,17,119.9,3139,Mrs,8/18/1963,1003,11/5/2015
3381,6/26/2016,NA,65,38,mango,17,39.9,31554,Family,11/3/1953,1002,6/27/2016
3386,6/26/2016,NA,623,m,petrol,5,39.9,12624,Mrs,9/6/1973,1001,4/18/2015
3393,6/26/2016,6/27/2016,70,42,red,34,19.9,9035,Mrs,4/29/1968,1010,2/17/2015
3410,6/26/2016,6/27/2016,86,xl,denim,5,39.9,31560,Mrs,6/3/1969,1010,2/29/2016
3420,6/26/2016,6/27/2016,826,xxl,bordeaux,2,39.9,31561,Mrs,3/2/1970,1001,4/13/2015
3425,6/26/2016,6/27/2016,9,6+,black,4,59.95,20609,Mr,9/23/1969,1007,2/10/2016
3439,6/26/2016,NA,119,38,green,43,44.9,31564,Mrs,10/17/1991,1002,6/27/2016
3453,6/26/2016,6/27/2016,224,40,nature,58,19.9,31565,Mrs,8/7/1962,1007,2/17/2015
3460,6/26/2016,6/27/2016,204,s,ocher,5,29.9,19364,Mrs,4/12/1956,1007,11/15/2015
3464,6/26/2016,6/27/2016,345,m,blue,37,26.9,25289,Mr,11/21/1953,1010,6/2/2016
3499,6/26/2016,6/27/2016,24,38,red,17,119.9,24508,Mrs,3/10/1979,1008,5/31/2016
3500,6/26/2016,6/27/2016,247,37,grey,40,49.9,31573,Mrs,5/15/1966,1002,2/17/2015
3506,6/26/2016,6/27/2016,896,s,blue,33,12.4,2078,Mrs,NA,1010,3/15/2016
3514,6/26/2016,6/28/2016,1,40+,ocher,1,59.9,31576,Mrs,12/6/1965,1001,6/27/2016
3519,6/26/2016,7/26/2016,337,116,pink,30,9.9,29070,Mrs,11/14/1970,1010,6/6/2016
3526,6/26/2016,6/27/2016,33,l,berry,5,24.9,9366,Mrs,12/30/1951,1001,5/13/2015
3530,6/26/2016,6/27/2016,661,l,red,5,29.9,9366,Mrs,12/30/1951,1001,5/13/2015
3534,6/26/2016,7/6/2016,271,l,white,5,29.9,9366,Mrs,12/30/1951,1001,5/13/2015
3536,6/26/2016,NA,465,m,grey,49,29.9,9366,Mrs,12/30/1951,1001,5/13/2015
3542,6/26/2016,NA,84,l,azure,5,24.9,31583,Mrs,12/21/1960,1002,6/27/2016
3561,6/26/2016,7/18/2016,26,39,green,18,64.9,23884,Mrs,3/12/1963,1001,5/29/2016
3583,6/26/2016,6/28/2016,74,41,black,24,34.9,31591,Mrs,9/26/1970,1001,6/27/2016
3597,6/26/2016,6/27/2016,257,36,black,51,29.9,19989,Mrs,12/15/1974,1002,8/12/2015
3616,6/26/2016,6/27/2016,72,39,black,1,59.9,31595,Mrs,5/16/1959,1010,2/17/2015
3620,6/26/2016,6/27/2016,482,25,grey,51,29.9,12107,Mrs,7/21/1977,1011,2/17/2015
3626,6/26/2016,6/27/2016,696,116,grey,48,59.95,25606,Mrs,NA,1001,6/3/2016
3629,6/26/2016,6/27/2016,49,44,stained,11,119.9,25735,Mrs,4/13/1962,1002,12/8/2015
3645,6/26/2016,NA,219,42,purple,38,49.9,8138,Mrs,11/27/1948,1015,3/25/2016
3646,6/26/2016,6/27/2016,30,4,blue,21,24.95,26675,Mrs,5/5/1968,1008,2/17/2015
3647,6/26/2016,NA,30,3,blue,21,24.9,26675,Mrs,5/5/1968,1008,2/17/2015
3683,6/26/2016,8/3/2016,73,s,black,35,79.9,31599,Mrs,NA,1004,6/27/2016
3689,6/26/2016,6/27/2016,413,m,black,14,44.9,19343,Mrs,2/14/1962,1006,2/17/2015
3710,6/26/2016,6/27/2016,137,40,green,38,54.9,27454,Mrs,4/16/1975,1001,2/17/2015
3713,6/26/2016,6/27/2016,363,41,blue,40,64.9,31602,Mrs,8/8/1959,1015,6/27/2016
3717,6/26/2016,6/27/2016,427,41,mocca,55,84.9,31604,Mrs,10/18/1958,1006,6/27/2016
3727,6/26/2016,6/27/2016,72,39,black,1,59.9,16042,Mrs,4/18/1976,1010,5/2/2016
3731,6/26/2016,NA,219,41,black,38,49.9,28245,Mrs,1/6/1966,1011,2/17/2015
3734,6/26/2016,7/18/2016,450,50,beige,39,44.9,22826,Mrs,5/13/1965,1010,5/25/2016
3737,6/26/2016,NA,160,39,blue,54,34.9,8660,Mrs,1/20/1961,1010,5/24/2016
3750,6/26/2016,8/22/2016,161,40,brown,54,69.9,31609,Mrs,3/16/1948,1008,1/13/2016
3758,6/26/2016,7/2/2016,235,m,azure,14,39.9,23305,Mrs,1/27/1963,1011,5/31/2016
3764,6/26/2016,8/20/2016,33,l,aubergine,5,59.9,23305,Mrs,1/27/1963,1011,5/31/2016
3766,6/26/2016,6/27/2016,57,xxl,purple,3,14.9,11716,Mrs,9/19/1966,1008,10/20/2015
3781,6/26/2016,6/27/2016,628,xxl,grey,5,39.9,6663,Mrs,10/23/1957,1002,2/17/2015
3791,6/26/2016,NA,85,42,blue,40,54.9,31611,Mrs,4/1/1966,1010,1/29/2016
3818,6/26/2016,NA,96,xxl,azure,3,6.9,19542,Mrs,9/17/1969,1014,2/17/2015
3846,6/26/2016,6/27/2016,204,xl,brown,5,59.9,9172,Mrs,1/14/1964,1008,6/14/2016
3851,6/26/2016,6/27/2016,688,m,olive,5,24.9,31616,Mrs,12/17/1969,1002,5/18/2015
3855,6/26/2016,NA,126,8,brown,21,39.95,31619,Mrs,6/18/1971,1010,6/27/2016
3864,6/26/2016,NA,28,m,black,20,19.9,4078,Mrs,6/6/1965,1010,2/17/2015
3867,6/26/2016,6/28/2016,242,xl,white,20,59.9,31621,Mrs,12/28/1967,1012,6/27/2016
3872,6/26/2016,7/18/2016,231,39,black,24,49.9,31622,Mrs,4/27/1976,1002,2/17/2015
3880,6/26/2016,6/27/2016,2,m,green,2,19.9,31624,Mrs,11/16/1963,1003,2/17/2015
3894,6/26/2016,6/26/2016,797,48,brown,6,69.9,9392,Mrs,4/14/1962,1010,3/24/2016
3912,6/26/2016,6/27/2016,373,9+,brown,12,44.9,31636,Mrs,8/17/1947,1015,2/17/2015
3923,6/26/2016,NA,311,39,green,38,49.9,31639,Mrs,9/26/1965,1001,6/27/2016
3938,6/26/2016,NA,271,l,white,5,29.9,31640,Mrs,11/21/1900,1008,3/29/2015
3940,6/26/2016,6/28/2016,116,xxl,magenta,5,49.9,31641,Mrs,NA,1001,6/27/2016
3943,6/26/2016,NA,22,xxl,green,14,19.9,31641,Mrs,NA,1001,6/27/2016
3945,6/26/2016,6/27/2016,736,41,red,1,74.9,31642,Mrs,11/14/1962,1008,2/17/2015
3961,6/26/2016,6/27/2016,96,l,grey,3,16.9,31648,Mrs,11/16/1965,1002,6/27/2016
3964,6/26/2016,NA,219,40,brown,38,49.9,31648,Mrs,11/16/1965,1002,6/27/2016
3968,6/26/2016,6/27/2016,377,39,petrol,57,44.9,31650,Mrs,4/8/1964,1008,6/27/2016
4024,6/26/2016,NA,85,39,red,40,54.9,31665,Mrs,4/5/1962,1011,2/17/2015
4028,6/26/2016,6/28/2016,540,38,grey,70,74.9,3410,Mrs,7/16/1970,1001,6/25/2016
4039,6/26/2016,6/28/2016,402,m,blue,46,29.9,2161,Mrs,7/4/1978,1010,4/3/2016
4042,6/26/2016,7/5/2016,425,xxl,grey,46,49.9,2161,Mrs,7/4/1978,1010,4/3/2016
4051,6/26/2016,6/28/2016,177,37+,brown,1,64.9,12477,Mrs,7/28/1957,1007,2/17/2015
4058,6/26/2016,8/13/2016,310,xl,grey,66,34.9,12477,Mrs,7/28/1957,1007,2/17/2015
4059,6/26/2016,8/13/2016,199,38,grey,4,34.95,12477,Mrs,7/28/1957,1007,2/17/2015
4063,6/26/2016,6/27/2016,229,41,brown,50,34.95,29148,Mrs,9/9/1962,1008,2/17/2015
4073,6/26/2016,6/28/2016,272,37,black,53,29.9,31668,Mrs,2/22/1955,1001,6/27/2016
4075,6/26/2016,6/28/2016,104,38,ocher,1,69.9,31668,Mrs,2/22/1955,1001,6/27/2016
4081,6/26/2016,6/27/2016,463,40,beige,25,29.9,22933,Mrs,8/25/1961,1001,2/17/2015
4090,6/26/2016,6/27/2016,96,l,white,3,16.9,12930,Mrs,7/18/1970,1008,6/6/2015
4093,6/26/2016,6/27/2016,96,l,ash,3,16.9,12930,Mrs,7/18/1970,1008,6/6/2015
4119,6/26/2016,6/28/2016,273,l,white,20,59.9,26790,Mrs,1/29/1960,1004,3/8/2016
4125,6/26/2016,6/27/2016,105,40,brown,45,49.9,1207,Mrs,4/14/1974,1010,2/17/2015
4134,6/26/2016,6/27/2016,262,38,mocca,12,49.9,29749,Mrs,2/20/1969,1010,2/17/2015
4138,6/26/2016,6/27/2016,402,xl,grey,46,14.9,29749,Mrs,2/20/1969,1010,2/17/2015
4154,6/26/2016,6/28/2016,188,40,mocca,55,74.9,31682,Mrs,8/28/1983,1010,6/27/2016
4171,6/26/2016,7/4/2016,182,39,green,17,54.9,31685,Mrs,6/26/1948,1007,11/17/2015
4179,6/26/2016,6/27/2016,106,40,white,6,29.9,25796,Mrs,3/19/1957,1010,6/3/2016
4197,6/26/2016,NA,107,40,red,12,44.9,31694,Mrs,NA,1010,6/27/2016
4203,6/26/2016,6/27/2016,51,xl,red,5,34.9,22287,Mrs,5/5/1957,1010,2/17/2015
4208,6/26/2016,6/27/2016,271,xl,black,5,29.9,22287,Mrs,5/5/1957,1010,2/17/2015
4228,6/26/2016,8/3/2016,661,xxl,azure,5,29.9,22287,Mrs,5/5/1957,1010,2/17/2015
4231,6/26/2016,8/3/2016,2,xl,green,2,19.9,22287,Mrs,5/5/1957,1010,2/17/2015
4235,6/26/2016,NA,61,xl,magenta,28,39.9,22287,Mrs,5/5/1957,1010,2/17/2015
4249,6/26/2016,NA,65,39,mango,17,39.9,31699,Mr,NA,1009,6/27/2016
4250,6/26/2016,6/27/2016,242,l,black,20,59.9,31700,Mrs,9/12/1952,1010,11/3/2015
4252,6/26/2016,6/27/2016,242,xl,white,20,59.9,31701,Mrs,10/21/1963,1010,2/17/2015
4255,6/26/2016,6/27/2016,319,38,olive,40,64.9,31701,Mrs,10/21/1963,1010,2/17/2015
4272,6/26/2016,7/4/2016,895,38,blue,39,39.95,31702,Mrs,8/30/1961,1011,2/17/2015
4313,6/26/2016,6/27/2016,117,38+,blue,1,84.9,8156,Mrs,8/31/1960,1002,2/17/2015
4317,6/26/2016,6/27/2016,465,l,denim,49,29.9,25652,Mrs,3/8/1958,1002,2/17/2015
4319,6/26/2016,NA,660,22,nature,39,39.95,25652,Mrs,3/8/1958,1002,2/17/2015
4323,6/26/2016,NA,311,39,blue,38,49.9,31722,Mrs,4/27/1968,1001,6/27/2016
4333,6/26/2016,7/4/2016,556,39,ancient,15,62.95,31723,Mrs,NA,1013,6/27/2016
4335,6/26/2016,7/20/2016,556,39,terracotta,15,62.95,31723,Mrs,NA,1013,6/27/2016
4337,6/26/2016,6/27/2016,5,l,petrol,5,34.9,13839,Mrs,11/11/1947,1011,2/17/2015
4366,6/26/2016,6/27/2016,108,xxl,blue,46,19.9,852,Mrs,12/28/1958,1011,9/12/2015
4376,6/26/2016,6/28/2016,349,38,black,17,54.9,7841,Mrs,3/28/1951,1002,3/27/2016
4380,6/26/2016,NA,1116,39,black,104,27.45,31735,Mrs,NA,1010,2/17/2015
4389,6/26/2016,6/28/2016,675,46,brown,24,39.9,31737,Mr,5/22/1958,1001,2/17/2015
4394,6/26/2016,6/28/2016,62,unsized,red,5,14.9,31739,Mrs,4/3/1963,1008,2/17/2015
4404,6/26/2016,7/19/2016,604,39,magenta,1,79.9,31741,Mrs,5/22/1961,1010,2/17/2015
4434,6/26/2016,6/28/2016,159,40,nature,54,39.9,22225,Mr,1/31/1965,1008,2/17/2015
4435,6/26/2016,7/3/2016,482,34,brown,51,29.9,31743,Mrs,6/30/1968,1001,8/12/2015
4457,6/27/2016,7/19/2016,85,39,blue,40,54.9,31748,Mrs,3/17/1959,1015,2/17/2015
4462,6/26/2016,6/28/2016,98,xl,denim,28,44.9,20738,Mrs,2/25/1968,1005,10/29/2015
4464,6/26/2016,6/28/2016,507,41,blue,53,34.9,22168,Mrs,7/25/1949,1010,5/30/2015
4467,6/26/2016,6/28/2016,328,m,olive,37,19.9,14220,Mrs,8/3/1963,1015,4/28/2016
4476,6/26/2016,6/28/2016,99,m,black,20,59.9,18708,Mrs,12/11/1958,1010,2/17/2015
4506,6/26/2016,6/28/2016,102,38,ocher,44,45,31758,Mrs,11/25/1952,1008,2/17/2015
4514,6/26/2016,NA,61,l,orange,28,39.9,11590,Mrs,9/15/1969,1001,2/25/2015
4522,6/27/2016,NA,10,42,olive,9,69.9,21182,Mrs,8/26/1962,1014,1/16/2016
4534,6/26/2016,6/28/2016,860,l,ocher,42,49.9,8640,Mrs,4/11/1970,1008,5/21/2016
4535,6/26/2016,NA,379,l,ocher,42,44.9,8640,Mrs,4/11/1970,1008,5/21/2016
4539,6/26/2016,6/28/2016,378,xl,petrol,5,29.9,2016,Mrs,7/8/1957,1010,3/20/2016
4551,6/26/2016,6/29/2016,113,41,blue,1,49.9,31766,Mrs,2/7/1964,1008,6/27/2016
4553,6/26/2016,6/28/2016,822,6,red,21,69.9,31767,Mrs,8/30/1968,1008,9/12/2015
4574,6/26/2016,6/28/2016,311,40,blue,38,49.9,31654,Mrs,8/2/1968,1010,2/17/2015
4580,6/26/2016,7/2/2016,295,s,blue,36,49.9,31777,Mrs,11/21/1900,1001,2/17/2015
4581,6/26/2016,7/5/2016,377,40,white,57,44.9,31778,Mrs,4/5/1953,1008,2/17/2015
4586,6/26/2016,6/29/2016,465,l,grey,49,29.9,29240,Mrs,NA,1002,6/17/2016
4599,6/26/2016,6/28/2016,187,m,grey,14,19.9,28547,Mrs,10/31/1956,1001,2/17/2015
4613,6/26/2016,7/24/2016,110,42,blue,1,44.9,27959,Mrs,4/2/1965,1002,6/12/2016
4616,6/26/2016,6/28/2016,214,xl,ash,49,44.9,17823,Mrs,1/11/1972,1016,3/13/2015
4620,6/26/2016,6/29/2016,660,42,black,39,39.95,30134,Mrs,12/21/1950,1007,8/27/2015
4623,6/26/2016,NA,675,46,black,24,39.9,22236,Mrs,2/27/1960,1004,2/17/2015
4629,6/26/2016,6/28/2016,108,l,white,46,19.9,31781,Mrs,2/14/1977,1001,2/17/2015
4634,6/26/2016,6/28/2016,100,42,black,43,59.9,31781,Mrs,2/14/1977,1001,2/17/2015
4635,6/26/2016,6/28/2016,639,128,navy,30,34.9,13209,Mrs,10/13/1983,1002,2/17/2015
4643,6/26/2016,6/28/2016,279,l,grey,3,19.9,31784,Mrs,7/19/1965,1001,2/17/2015
4644,6/26/2016,6/28/2016,449,m,curry,3,9.4,31784,Mrs,7/19/1965,1001,2/17/2015
4647,6/26/2016,NA,2,l,red,2,19.9,31784,Mrs,7/19/1965,1001,2/17/2015
4654,6/27/2016,6/29/2016,415,40,brown,1,44.9,31790,not reported,10/3/1961,1008,9/15/2015
4656,6/26/2016,6/28/2016,53,40,navy,30,16.4,31791,Mrs,7/31/1965,1001,2/17/2015
4682,6/26/2016,7/3/2016,235,m,white,14,39.9,31796,Mrs,5/10/1963,1001,2/17/2015
4688,6/26/2016,NA,578,unsized,cobalt blue,48,14.9,31796,Mrs,5/10/1963,1001,2/17/2015
4689,6/26/2016,NA,578,unsized,olive,48,14.9,31796,Mrs,5/10/1963,1001,2/17/2015
4691,6/26/2016,NA,573,l,ocher,41,64.9,31796,Mrs,5/10/1963,1001,2/17/2015
4696,6/26/2016,12/31/1994,65,39,blue,17,39.9,7912,Mrs,4/28/1959,1003,2/17/2015
4697,6/26/2016,NA,1104,unsized,yellow,48,34.95,7912,Mrs,4/28/1959,1003,2/17/2015
4699,6/26/2016,7/2/2016,326,xl,grey,48,49.9,26922,Mrs,1/5/1962,1010,2/19/2015
4719,6/26/2016,NA,614,34,grey,48,27.45,27981,Mrs,7/17/2011,1012,8/27/2015
4721,6/26/2016,NA,219,40,red,38,49.9,31689,Mrs,10/29/1969,1007,2/17/2015
4744,6/26/2016,7/27/2016,246,40,yellow,40,59.9,31806,Mrs,8/26/1959,1007,6/27/2016
4746,6/26/2016,NA,85,40,black,40,54.9,26223,Mrs,11/20/1949,1002,2/17/2015
4753,6/26/2016,6/28/2016,162,42,white,17,44.9,3417,Mrs,7/5/1968,1010,4/7/2016
4761,6/26/2016,6/28/2016,328,xxl,blue,37,19.9,18846,Mrs,2/20/1969,1010,2/17/2015
4763,6/26/2016,6/28/2016,311,40,blue,38,49.9,18846,Mrs,2/20/1969,1010,2/17/2015
4764,6/26/2016,NA,311,41,blue,38,49.9,18846,Mrs,2/20/1969,1010,2/17/2015
4772,6/27/2016,6/29/2016,172,40,black,40,59.9,31810,Mrs,NA,1001,2/17/2015
4792,6/26/2016,NA,156,46,grey,34,29.9,31811,Mrs,NA,1008,6/27/2016
4799,6/26/2016,6/28/2016,255,m,purple,37,17.4,2552,Mrs,1/26/1951,1001,4/4/2016
4807,6/26/2016,6/28/2016,159,42,nature,54,39.9,18312,Mrs,12/2/1955,1011,5/11/2016
4832,6/26/2016,NA,254,l,orange,5,24.9,22049,Mrs,11/21/1900,1002,4/20/2015
4835,6/26/2016,NA,698,l,grey,72,22.4,22049,Mrs,11/21/1900,1002,4/20/2015
4846,6/26/2016,6/28/2016,31,34,yellow,22,19.9,31814,Mrs,4/16/1970,1002,6/27/2016
4847,6/26/2016,6/28/2016,614,39,grey,48,27.45,31814,Mrs,4/16/1970,1002,6/27/2016
4852,6/26/2016,7/19/2016,31,40,blue,22,19.9,31814,Mrs,4/16/1970,1002,6/27/2016
